145;1;2;22;1;Final Fantasy Crystal Chronicles;http://fr.wikipedia.org/wiki/Final_Fantasy_Crystal_Chronicles;no-image.png
146;1;2;7;1;Mario kart double dash + Mario sunshine;http://fr.wikipedia.org/wiki/Mario_Kart:_Double_Dash!!;no-image.png
147;1;2;7;1;Mario kart double dash ;http://fr.wikipedia.org/wiki/Mario_Kart:_Double_Dash!!;no-image.png
148;1;2;7;1;Mario power tennis ;http://fr.wikipedia.org/wiki/Mario_Power_Tennis;no-image.png
149;1;2;6;1;Tales of symphonia ;http://fr.wikipedia.org/wiki/Tales_of_Symphonia;no-image.png
150;1;13;32;1;Astérix ;http://fr.wikipedia.org/wiki/Ast%C3%A9rix_%28NES%29;no-image.png
151;1;13;33;1;Castlevania ;http://fr.wikipedia.org/wiki/Castlevania;no-image.png
152;1;13;62;1;Chip 'n Dale: Rescue Rangers ;;no-image.png
153;1;13;27;1;Darkwing Duck ;http://fr.wikipedia.org/wiki/Darkwing_Duck_%28jeu_vid%C3%A9o%29;no-image.png
154;1;13;9;1;Double Dragon ;http://fr.wikipedia.org/wiki/Double_Dragon_%28jeu_vid%C3%A9o%29;no-image.png
155;1;13;34;1;Double Dragon 2;http://fr.wikipedia.org/wiki/Double_Dragon_2:_The_Revenge;no-image.png
156;1;13;34;1;Double Dragon 3;http://fr.wikipedia.org/wiki/Double_Dragon_3:_The_Rosetta_Stone;no-image.png
157;1;13;7;1;Dr. Mario ;http://fr.wikipedia.org/wiki/Dr._Mario;no-image.png
158;1;13;35;1;Dragn Ball : Le Secret du Dragon;http://fr.wikipedia.org/wiki/Dragon_Ball_:_le_Secret_du_dragon;no-image.png
159;1;13;7;1;Duck Hunt ;http://fr.wikipedia.org/wiki/Duck_Hunt;no-image.png
160;1;13;7;1;Excitebike ;http://fr.wikipedia.org/wiki/Excitebike;no-image.png
161;1;13;62;1;Ghostbusters II ;;no-image.png
162;1;13;7;1;Golf ;http://fr.wikipedia.org/wiki/Golf_%28jeu_vid%C3%A9o%29;no-image.png
163;1;13;36;1;Gremlins 2: The New Batch ;http://fr.wikipedia.org/wiki/Gremlins_2:_The_New_Batch_%28jeu_vid%C3%A9o%29;no-image.png
164;1;13;7;1;Hogan's Alley ;http://fr.wikipedia.org/wiki/Hogan%27s_Alley_%28jeu_vid%C3%A9o%29;no-image.png
165;1;13;62;1;Isolated Warrior ;;no-image.png
166;1;13;35;1;Les chevaliers du zodiaque;http://fr.wikipedia.org/wiki/Les_Chevaliers_du_Zodiaque_:_la_L%C3%A9gende_d%27or;no-image.png
167;1;13;4;1;Paperboy;http://fr.wikipedia.org/wiki/Paperboy;no-image.png
168;1;13;33;1;Parodius ;http://fr.wikipedia.org/wiki/Parodius;no-image.png
169;1;13;62;1;PinBot ;;no-image.png
170;1;13;33;1;Probotector ;http://fr.wikipedia.org/wiki/Probotector;no-image.png
171;1;13;62;1;Retour vers le futur 2 ;;no-image.png
172;1;13;62;1;Retour vers le futur 3 ;;no-image.png
173;1;13;2;1;RoboCop 2 ;http://fr.wikipedia.org/wiki/RoboCop_2_%28jeu_vid%C3%A9o%29;no-image.png
174;1;13;33;1;Rush'n attack ;http://fr.wikipedia.org/wiki/Green_Beret_%281985%29;no-image.png
175;1;13;7;1;Soccer ;http://fr.wikipedia.org/wiki/Soccer_%28jeu_vid%C3%A9o%29;no-image.png
176;1;13;37;1;Star Wars;;no-image.png
177;1;13;7;1;Stealth;;no-image.png
178;1;13;7;1;Super Mario Bros ;http://fr.wikipedia.org/wiki/Super_Mario_Bros.;no-image.png
179;1;13;7;1;Super mario bross 2 ;http://fr.wikipedia.org/wiki/Super_Mario_Bros._2;no-image.png
